[rosmaster.main][INFO] 2019-09-27 21:33:15,485: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-09-27 21:33:15,485: Starting ROS Master Node
[rosmaster.master][INFO] 2019-09-27 21:34:46,521: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,524: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,526: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,664: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,668: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,673: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,676: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,679: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,683: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,686: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,689: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,693: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,696: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,699: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,077: +PUB [/move_base/GlobalPlanner/plan] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,080: +PUB [/move_base/GlobalPlanner/potential] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,102: +SERVICE [/move_base/GlobalPlanner/make_plan] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,106: +SERVICE [/move_base/GlobalPlanner/set_parameters] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,110: +PUB [/move_base/GlobalPlanner/parameter_descriptions] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,114: +PUB [/move_base/GlobalPlanner/parameter_updates] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,129: +PARAM [/move_base/GlobalPlanner/lethal_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,132: +PARAM [/move_base/GlobalPlanner/neutral_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,136: +PARAM [/move_base/GlobalPlanner/cost_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,139: +PARAM [/move_base/GlobalPlanner/publish_potential] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,142: +PARAM [/move_base/GlobalPlanner/orientation_mode] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,145: +PARAM [/move_base/GlobalPlanner/lethal_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,148: +PARAM [/move_base/GlobalPlanner/neutral_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,151: +PARAM [/move_base/GlobalPlanner/cost_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,154: +PARAM [/move_base/GlobalPlanner/publish_potential] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,157: +PARAM [/move_base/GlobalPlanner/orientation_mode] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,275: +SUB [/scan] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,279: +SERVICE [/move_base/local_costmap/obstacle_layer/set_parameters] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,282: +PUB [/move_base/local_costmap/obstacle_layer/parameter_descriptions] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,285: +PUB [/move_base/local_costmap/obstacle_layer/parameter_updates] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,299: +PARAM [/move_base/local_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,302: +PARAM [/move_base/local_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,305: +PARAM [/move_base/local_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,307: +PARAM [/move_base/local_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,311: +PARAM [/move_base/local_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,314: +PARAM [/move_base/local_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,317: +PARAM [/move_base/local_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,319: +PARAM [/move_base/local_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,338: +SUB [/move_base/local_costmap/footprint] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,346: +PUB [/move_base/local_costmap/footprint] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,354: +PARAM [/move_base/local_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,357: +PUB [/move_base/local_costmap/costmap] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,361: +PUB [/move_base/local_costmap/costmap_updates] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,364: +SERVICE [/move_base/local_costmap/set_parameters] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,367: +PUB [/move_base/local_costmap/parameter_descriptions] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,372: +PUB [/move_base/local_costmap/parameter_updates] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:47,380: publisherUpdate[/move_base/local_costmap/footprint] -> http://juan:38601/ ['http://juan:38601/']
[rosmaster.master][INFO] 2019-09-27 21:34:47,382: publisherUpdate[/move_base/local_costmap/footprint] -> http://juan:38601/ ['http://juan:38601/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:34:47,407: +PARAM [/move_base/local_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,411: +PARAM [/move_base/local_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,414: +PARAM [/move_base/local_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,416: +PARAM [/move_base/local_costmap/width] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,419: +PARAM [/move_base/local_costmap/height] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,422: +PARAM [/move_base/local_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,425: +PARAM [/move_base/local_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,429: +PARAM [/move_base/local_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,431: +PARAM [/move_base/local_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,436: +PARAM [/move_base/local_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,439: +PARAM [/move_base/local_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,444: +PARAM [/move_base/local_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,447: +PARAM [/move_base/local_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,450: +PARAM [/move_base/local_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,454: +PARAM [/move_base/local_costmap/width] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,461: +PARAM [/move_base/local_costmap/height] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,464: +PARAM [/move_base/local_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,467: +PARAM [/move_base/local_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,472: +PARAM [/move_base/local_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,475: +PARAM [/move_base/local_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,480: +PARAM [/move_base/local_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:47,483: +PARAM [/move_base/local_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:50,645: +PARAM [/move_base/TebLocalPlannerROS/global_plan_viapoint_sep] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:50,944: +PUB [/move_base/TebLocalPlannerROS/global_plan] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:50,947: +PUB [/move_base/TebLocalPlannerROS/local_plan] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:50,951: +PUB [/move_base/TebLocalPlannerROS/teb_poses] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:50,954: +PUB [/move_base/TebLocalPlannerROS/teb_markers] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:50,957: +PUB [/move_base/TebLocalPlannerROS/teb_feedback] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:51,179: +SUB [/odom] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:51,240: +SERVICE [/move_base/TebLocalPlannerROS/set_parameters] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:51,243: +PUB [/move_base/TebLocalPlannerROS/parameter_descriptions] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:51,246: +PUB [/move_base/TebLocalPlannerROS/parameter_updates] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:51,541: +PARAM [/move_base/TebLocalPlannerROS/teb_autosize] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,544: +PARAM [/move_base/TebLocalPlannerROS/dt_ref] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,547: +PARAM [/move_base/TebLocalPlannerROS/dt_hysteresis] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,552: +PARAM [/move_base/TebLocalPlannerROS/global_plan_overwrite_orientation] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,555: +PARAM [/move_base/TebLocalPlannerROS/allow_init_with_backwards_motion] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,559: +PARAM [/move_base/TebLocalPlannerROS/max_global_plan_lookahead_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,566: +PARAM [/move_base/TebLocalPlannerROS/force_reinit_new_goal_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,570: +PARAM [/move_base/TebLocalPlannerROS/feasibility_check_no_poses] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,576: +PARAM [/move_base/TebLocalPlannerROS/exact_arc_length] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,579: +PARAM [/move_base/TebLocalPlannerROS/publish_feedback] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,582: +PARAM [/move_base/TebLocalPlannerROS/visualize_with_time_as_z_axis_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,585: +PARAM [/move_base/TebLocalPlannerROS/global_plan_viapoint_sep] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,589: +PARAM [/move_base/TebLocalPlannerROS/via_points_ordered] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,593: +PARAM [/move_base/TebLocalPlannerROS/max_vel_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,599: +PARAM [/move_base/TebLocalPlannerROS/max_vel_x_backwards] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,602: +PARAM [/move_base/TebLocalPlannerROS/max_vel_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,606: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,609: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,617: +PARAM [/move_base/TebLocalPlannerROS/is_footprint_dynamic] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,619: +PARAM [/move_base/TebLocalPlannerROS/min_turning_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,623: +PARAM [/move_base/TebLocalPlannerROS/wheelbase] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,626: +PARAM [/move_base/TebLocalPlannerROS/cmd_angle_instead_rotvel] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,629: +PARAM [/move_base/TebLocalPlannerROS/max_vel_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,636: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,639: +PARAM [/move_base/TebLocalPlannerROS/xy_goal_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,642: +PARAM [/move_base/TebLocalPlannerROS/yaw_goal_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,646: +PARAM [/move_base/TebLocalPlannerROS/free_goal_vel] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,652: +PARAM [/move_base/TebLocalPlannerROS/min_obstacle_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,655: +PARAM [/move_base/TebLocalPlannerROS/inflation_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,658: +PARAM [/move_base/TebLocalPlannerROS/dynamic_obstacle_inflation_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,661: +PARAM [/move_base/TebLocalPlannerROS/include_dynamic_obstacles] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,664: +PARAM [/move_base/TebLocalPlannerROS/include_costmap_obstacles] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,667: +PARAM [/move_base/TebLocalPlannerROS/legacy_obstacle_association] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,674: +PARAM [/move_base/TebLocalPlannerROS/obstacle_association_force_inclusion_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,677: +PARAM [/move_base/TebLocalPlannerROS/obstacle_association_cutoff_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,680: +PARAM [/move_base/TebLocalPlannerROS/costmap_obstacles_behind_robot_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,683: +PARAM [/move_base/TebLocalPlannerROS/obstacle_poses_affected] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,686: +PARAM [/move_base/TebLocalPlannerROS/no_inner_iterations] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,690: +PARAM [/move_base/TebLocalPlannerROS/no_outer_iterations] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,693: +PARAM [/move_base/TebLocalPlannerROS/optimization_activate] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,697: +PARAM [/move_base/TebLocalPlannerROS/optimization_verbose] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,700: +PARAM [/move_base/TebLocalPlannerROS/penalty_epsilon] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,703: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,706: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,709: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,713: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,716: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,719: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,722: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_nh] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,725: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_forward_drive] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,728: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_turning_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,731: +PARAM [/move_base/TebLocalPlannerROS/weight_optimaltime] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,734: +PARAM [/move_base/TebLocalPlannerROS/weight_shortest_path] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,737: +PARAM [/move_base/TebLocalPlannerROS/weight_obstacle] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,739: +PARAM [/move_base/TebLocalPlannerROS/weight_inflation] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,743: +PARAM [/move_base/TebLocalPlannerROS/weight_dynamic_obstacle] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,746: +PARAM [/move_base/TebLocalPlannerROS/weight_dynamic_obstacle_inflation] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,749: +PARAM [/move_base/TebLocalPlannerROS/weight_viapoint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,751: +PARAM [/move_base/TebLocalPlannerROS/weight_adapt_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,754: +PARAM [/move_base/TebLocalPlannerROS/obstacle_cost_exponent] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,757: +PARAM [/move_base/TebLocalPlannerROS/enable_multithreading] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,760: +PARAM [/move_base/TebLocalPlannerROS/max_number_classes] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,763: +PARAM [/move_base/TebLocalPlannerROS/selection_cost_hysteresis] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,766: +PARAM [/move_base/TebLocalPlannerROS/selection_prefer_initial_plan] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,769: +PARAM [/move_base/TebLocalPlannerROS/selection_obst_cost_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,774: +PARAM [/move_base/TebLocalPlannerROS/selection_viapoint_cost_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,777: +PARAM [/move_base/TebLocalPlannerROS/selection_alternative_time_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,781: +PARAM [/move_base/TebLocalPlannerROS/switching_blocking_period] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,784: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_no_samples] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,787: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_area_width] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,791: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_area_length_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,794: +PARAM [/move_base/TebLocalPlannerROS/h_signature_prescaler] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,797: +PARAM [/move_base/TebLocalPlannerROS/h_signature_threshold] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,800: +PARAM [/move_base/TebLocalPlannerROS/obstacle_heading_threshold] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,803: +PARAM [/move_base/TebLocalPlannerROS/viapoints_all_candidates] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,806: +PARAM [/move_base/TebLocalPlannerROS/visualize_hc_graph] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,809: +PARAM [/move_base/TebLocalPlannerROS/shrink_horizon_backup] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,811: +PARAM [/move_base/TebLocalPlannerROS/oscillation_recovery] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,815: +PARAM [/move_base/TebLocalPlannerROS/teb_autosize] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,818: +PARAM [/move_base/TebLocalPlannerROS/dt_ref] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,821: +PARAM [/move_base/TebLocalPlannerROS/dt_hysteresis] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,828: +PARAM [/move_base/TebLocalPlannerROS/global_plan_overwrite_orientation] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,831: +PARAM [/move_base/TebLocalPlannerROS/allow_init_with_backwards_motion] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,836: +PARAM [/move_base/TebLocalPlannerROS/max_global_plan_lookahead_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,839: +PARAM [/move_base/TebLocalPlannerROS/force_reinit_new_goal_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,842: +PARAM [/move_base/TebLocalPlannerROS/feasibility_check_no_poses] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,845: +PARAM [/move_base/TebLocalPlannerROS/exact_arc_length] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,848: +PARAM [/move_base/TebLocalPlannerROS/publish_feedback] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,851: +PARAM [/move_base/TebLocalPlannerROS/visualize_with_time_as_z_axis_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,855: +PARAM [/move_base/TebLocalPlannerROS/global_plan_viapoint_sep] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,860: +PARAM [/move_base/TebLocalPlannerROS/via_points_ordered] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,863: +PARAM [/move_base/TebLocalPlannerROS/max_vel_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,866: +PARAM [/move_base/TebLocalPlannerROS/max_vel_x_backwards] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,868: +PARAM [/move_base/TebLocalPlannerROS/max_vel_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,874: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,877: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,880: +PARAM [/move_base/TebLocalPlannerROS/is_footprint_dynamic] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,882: +PARAM [/move_base/TebLocalPlannerROS/min_turning_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,885: +PARAM [/move_base/TebLocalPlannerROS/wheelbase] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,888: +PARAM [/move_base/TebLocalPlannerROS/cmd_angle_instead_rotvel] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,891: +PARAM [/move_base/TebLocalPlannerROS/max_vel_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,894: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,897: +PARAM [/move_base/TebLocalPlannerROS/xy_goal_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,900: +PARAM [/move_base/TebLocalPlannerROS/yaw_goal_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,903: +PARAM [/move_base/TebLocalPlannerROS/free_goal_vel] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,906: +PARAM [/move_base/TebLocalPlannerROS/min_obstacle_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,909: +PARAM [/move_base/TebLocalPlannerROS/inflation_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,912: +PARAM [/move_base/TebLocalPlannerROS/dynamic_obstacle_inflation_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,915: +PARAM [/move_base/TebLocalPlannerROS/include_dynamic_obstacles] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,919: +PARAM [/move_base/TebLocalPlannerROS/include_costmap_obstacles] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,922: +PARAM [/move_base/TebLocalPlannerROS/legacy_obstacle_association] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,925: +PARAM [/move_base/TebLocalPlannerROS/obstacle_association_force_inclusion_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,928: +PARAM [/move_base/TebLocalPlannerROS/obstacle_association_cutoff_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,931: +PARAM [/move_base/TebLocalPlannerROS/costmap_obstacles_behind_robot_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,936: +PARAM [/move_base/TebLocalPlannerROS/obstacle_poses_affected] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,939: +PARAM [/move_base/TebLocalPlannerROS/no_inner_iterations] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,942: +PARAM [/move_base/TebLocalPlannerROS/no_outer_iterations] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,945: +PARAM [/move_base/TebLocalPlannerROS/optimization_activate] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,949: +PARAM [/move_base/TebLocalPlannerROS/optimization_verbose] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,952: +PARAM [/move_base/TebLocalPlannerROS/penalty_epsilon] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,958: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,962: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,965: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,968: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,975: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:51,977: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_theta] by /move_base
