[rosmaster.main][INFO] 2019-09-27 19:34:39,998: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-09-27 19:34:39,998: Starting ROS Master Node
[rosmaster.master][INFO] 2019-09-27 19:35:13,619: +PUB [/fake_utm] /odom_to_lla http://juan:39063/
[rosmaster.master][INFO] 2019-09-27 19:35:13,815: +SERVICE [/static_map] /map_server http://juan:32771/
[rosmaster.master][INFO] 2019-09-27 19:35:13,818: +PUB [/map_metadata] /map_server http://juan:32771/
[rosmaster.master][INFO] 2019-09-27 19:35:13,821: +PUB [/map] /map_server http://juan:32771/
[rosmaster.master][INFO] 2019-09-27 19:35:14,082: +SUB [/map] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,413: +SERVICE [/move_base/global_costmap/static_layer/set_parameters] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,418: +PUB [/move_base/global_costmap/static_layer/parameter_descriptions] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,425: +PUB [/move_base/global_costmap/static_layer/parameter_updates] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,431: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,435: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,471: +SUB [/move_base/global_costmap/footprint] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,479: +PUB [/move_base/global_costmap/footprint] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,488: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,491: +PUB [/move_base/global_costmap/costmap] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,495: +PUB [/move_base/global_costmap/costmap_updates] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,498: +SERVICE [/move_base/global_costmap/set_parameters] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,501: +PUB [/move_base/global_costmap/parameter_descriptions] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,507: +PUB [/move_base/global_costmap/parameter_updates] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,544: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,547: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,550: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,552: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,555: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,559: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,561: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,564: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,567: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,568: publisherUpdate[/move_base/global_costmap/footprint] -> http://juan:33605/ ['http://juan:33605/']
[rosmaster.master][INFO] 2019-09-27 19:35:14,571: publisherUpdate[/move_base/global_costmap/footprint] -> http://juan:33605/ ['http://juan:33605/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:35:14,572: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,576: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,580: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,584: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,588: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,591: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,593: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,598: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,602: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,609: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,614: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,620: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,627: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,640: +SUB [/tf] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:14,653: +PUB [/move_base/GlobalPlanner/plan] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,659: +PUB [/move_base/GlobalPlanner/potential] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,664: +SUB [/tf_static] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:14,685: +SERVICE [/move_base/GlobalPlanner/make_plan] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,688: +SERVICE [/move_base/GlobalPlanner/set_parameters] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,691: +PUB [/move_base/GlobalPlanner/parameter_descriptions] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,694: +PUB [/move_base/GlobalPlanner/parameter_updates] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,717: +PARAM [/move_base/GlobalPlanner/lethal_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,720: +PARAM [/move_base/GlobalPlanner/neutral_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,725: +PARAM [/move_base/GlobalPlanner/cost_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,731: +PARAM [/move_base/GlobalPlanner/publish_potential] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,734: +PARAM [/move_base/GlobalPlanner/orientation_mode] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,737: +PARAM [/move_base/GlobalPlanner/lethal_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,741: +PARAM [/move_base/GlobalPlanner/neutral_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,744: +PARAM [/move_base/GlobalPlanner/cost_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,747: +PARAM [/move_base/GlobalPlanner/publish_potential] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,750: +PARAM [/move_base/GlobalPlanner/orientation_mode] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,937: +SUB [/scan] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,942: +SERVICE [/move_base/local_costmap/obstacle_layer/set_parameters] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,945: +PUB [/move_base/local_costmap/obstacle_layer/parameter_descriptions] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,948: +PUB [/move_base/local_costmap/obstacle_layer/parameter_updates] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:14,960: +PARAM [/move_base/local_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,963: +PARAM [/move_base/local_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,966: +PARAM [/move_base/local_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,970: +PARAM [/move_base/local_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,974: +PARAM [/move_base/local_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,977: +PARAM [/move_base/local_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,980: +PARAM [/move_base/local_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:14,983: +PARAM [/move_base/local_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,002: +SUB [/move_base/local_costmap/footprint] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,019: +PUB [/move_base/local_costmap/footprint] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,028: +PARAM [/move_base/local_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,031: +PUB [/move_base/local_costmap/costmap] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,034: +PUB [/move_base/local_costmap/costmap_updates] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,037: +SERVICE [/move_base/local_costmap/set_parameters] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,040: +PUB [/move_base/local_costmap/parameter_descriptions] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,044: +PUB [/move_base/local_costmap/parameter_updates] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,075: publisherUpdate[/move_base/local_costmap/footprint] -> http://juan:33605/ ['http://juan:33605/']
[rosmaster.master][INFO] 2019-09-27 19:35:15,077: publisherUpdate[/move_base/local_costmap/footprint] -> http://juan:33605/ ['http://juan:33605/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:35:15,081: +PARAM [/move_base/local_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,084: +PARAM [/move_base/local_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,087: +PARAM [/move_base/local_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,090: +PARAM [/move_base/local_costmap/width] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,095: +PARAM [/move_base/local_costmap/height] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,098: +PARAM [/move_base/local_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,102: +PARAM [/move_base/local_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,113: +PARAM [/move_base/local_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,119: +PARAM [/move_base/local_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,122: +PARAM [/move_base/local_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,125: +PARAM [/move_base/local_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,129: +PARAM [/move_base/local_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,132: +PARAM [/move_base/local_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,135: +PARAM [/move_base/local_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,138: +PARAM [/move_base/local_costmap/width] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,141: +PARAM [/move_base/local_costmap/height] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,144: +PARAM [/move_base/local_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,148: +PARAM [/move_base/local_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,155: +PARAM [/move_base/local_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,165: +PARAM [/move_base/local_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,172: +PARAM [/move_base/local_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,177: +PARAM [/move_base/local_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,205: +PUB [/initialpose] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:15,213: +PUB [/goal] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:15,466: +PARAM [/move_base/TebLocalPlannerROS/global_plan_viapoint_sep] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:15,785: +PUB [/move_base/TebLocalPlannerROS/global_plan] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,788: +PUB [/move_base/TebLocalPlannerROS/local_plan] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,791: +PUB [/move_base/TebLocalPlannerROS/teb_poses] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,795: +PUB [/move_base/TebLocalPlannerROS/teb_markers] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,798: +PUB [/move_base/TebLocalPlannerROS/teb_feedback] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,862: +SUB [/odom] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,884: +SERVICE [/move_base/TebLocalPlannerROS/set_parameters] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,888: +PUB [/move_base/TebLocalPlannerROS/parameter_descriptions] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:15,892: +PUB [/move_base/TebLocalPlannerROS/parameter_updates] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:16,284: +PARAM [/move_base/TebLocalPlannerROS/teb_autosize] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,287: +PARAM [/move_base/TebLocalPlannerROS/dt_ref] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,290: +PARAM [/move_base/TebLocalPlannerROS/dt_hysteresis] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,293: +PARAM [/move_base/TebLocalPlannerROS/global_plan_overwrite_orientation] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,296: +PARAM [/move_base/TebLocalPlannerROS/allow_init_with_backwards_motion] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,300: +PARAM [/move_base/TebLocalPlannerROS/max_global_plan_lookahead_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,303: +PARAM [/move_base/TebLocalPlannerROS/force_reinit_new_goal_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,311: +PARAM [/move_base/TebLocalPlannerROS/feasibility_check_no_poses] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,320: +PARAM [/move_base/TebLocalPlannerROS/exact_arc_length] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,324: +PARAM [/move_base/TebLocalPlannerROS/publish_feedback] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,328: +PARAM [/move_base/TebLocalPlannerROS/visualize_with_time_as_z_axis_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,331: +PARAM [/move_base/TebLocalPlannerROS/global_plan_viapoint_sep] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,334: +PARAM [/move_base/TebLocalPlannerROS/via_points_ordered] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,337: +PARAM [/move_base/TebLocalPlannerROS/max_vel_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,341: +PARAM [/move_base/TebLocalPlannerROS/max_vel_x_backwards] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,344: +PARAM [/move_base/TebLocalPlannerROS/max_vel_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,347: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,350: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,353: +PARAM [/move_base/TebLocalPlannerROS/is_footprint_dynamic] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,356: +PARAM [/move_base/TebLocalPlannerROS/min_turning_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,359: +PARAM [/move_base/TebLocalPlannerROS/wheelbase] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,362: +PARAM [/move_base/TebLocalPlannerROS/cmd_angle_instead_rotvel] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,365: +PARAM [/move_base/TebLocalPlannerROS/max_vel_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,368: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,372: +PARAM [/move_base/TebLocalPlannerROS/xy_goal_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,375: +PARAM [/move_base/TebLocalPlannerROS/yaw_goal_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,378: +PARAM [/move_base/TebLocalPlannerROS/free_goal_vel] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,382: +PARAM [/move_base/TebLocalPlannerROS/min_obstacle_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,385: +PARAM [/move_base/TebLocalPlannerROS/inflation_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,389: +PARAM [/move_base/TebLocalPlannerROS/dynamic_obstacle_inflation_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,392: +PARAM [/move_base/TebLocalPlannerROS/include_dynamic_obstacles] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,395: +PARAM [/move_base/TebLocalPlannerROS/include_costmap_obstacles] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,399: +PARAM [/move_base/TebLocalPlannerROS/legacy_obstacle_association] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,401: +PARAM [/move_base/TebLocalPlannerROS/obstacle_association_force_inclusion_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,410: +PARAM [/move_base/TebLocalPlannerROS/obstacle_association_cutoff_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,416: +PARAM [/move_base/TebLocalPlannerROS/costmap_obstacles_behind_robot_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,422: +PARAM [/move_base/TebLocalPlannerROS/obstacle_poses_affected] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,425: +PARAM [/move_base/TebLocalPlannerROS/no_inner_iterations] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,428: +PARAM [/move_base/TebLocalPlannerROS/no_outer_iterations] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,432: +PARAM [/move_base/TebLocalPlannerROS/optimization_activate] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,435: +PARAM [/move_base/TebLocalPlannerROS/optimization_verbose] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,438: +PARAM [/move_base/TebLocalPlannerROS/penalty_epsilon] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,441: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,444: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,448: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,450: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,454: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,457: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,461: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_nh] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,464: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_forward_drive] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,467: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_turning_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,470: +PARAM [/move_base/TebLocalPlannerROS/weight_optimaltime] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,473: +PARAM [/move_base/TebLocalPlannerROS/weight_shortest_path] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,479: +PARAM [/move_base/TebLocalPlannerROS/weight_obstacle] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,483: +PARAM [/move_base/TebLocalPlannerROS/weight_inflation] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,489: +PARAM [/move_base/TebLocalPlannerROS/weight_dynamic_obstacle] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,492: +PARAM [/move_base/TebLocalPlannerROS/weight_dynamic_obstacle_inflation] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,496: +PARAM [/move_base/TebLocalPlannerROS/weight_viapoint] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,499: +PARAM [/move_base/TebLocalPlannerROS/weight_adapt_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,502: +PARAM [/move_base/TebLocalPlannerROS/obstacle_cost_exponent] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,510: +PARAM [/move_base/TebLocalPlannerROS/enable_multithreading] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,515: +PARAM [/move_base/TebLocalPlannerROS/max_number_classes] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,519: +PARAM [/move_base/TebLocalPlannerROS/selection_cost_hysteresis] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,522: +PARAM [/move_base/TebLocalPlannerROS/selection_prefer_initial_plan] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,525: +PARAM [/move_base/TebLocalPlannerROS/selection_obst_cost_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,528: +PARAM [/move_base/TebLocalPlannerROS/selection_viapoint_cost_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,531: +PARAM [/move_base/TebLocalPlannerROS/selection_alternative_time_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,534: +PARAM [/move_base/TebLocalPlannerROS/switching_blocking_period] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,537: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_no_samples] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,540: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_area_width] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,543: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_area_length_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,546: +PARAM [/move_base/TebLocalPlannerROS/h_signature_prescaler] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,550: +PARAM [/move_base/TebLocalPlannerROS/h_signature_threshold] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,553: +PARAM [/move_base/TebLocalPlannerROS/obstacle_heading_threshold] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,556: +PARAM [/move_base/TebLocalPlannerROS/viapoints_all_candidates] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,559: +PARAM [/move_base/TebLocalPlannerROS/visualize_hc_graph] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,563: +PARAM [/move_base/TebLocalPlannerROS/shrink_horizon_backup] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,566: +PARAM [/move_base/TebLocalPlannerROS/oscillation_recovery] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,569: +PARAM [/move_base/TebLocalPlannerROS/teb_autosize] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,572: +PARAM [/move_base/TebLocalPlannerROS/dt_ref] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,575: +PARAM [/move_base/TebLocalPlannerROS/dt_hysteresis] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,578: +PARAM [/move_base/TebLocalPlannerROS/global_plan_overwrite_orientation] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,582: +PARAM [/move_base/TebLocalPlannerROS/allow_init_with_backwards_motion] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,586: +PARAM [/move_base/TebLocalPlannerROS/max_global_plan_lookahead_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,589: +PARAM [/move_base/TebLocalPlannerROS/force_reinit_new_goal_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,592: +PARAM [/move_base/TebLocalPlannerROS/feasibility_check_no_poses] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,595: +PARAM [/move_base/TebLocalPlannerROS/exact_arc_length] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,598: +PARAM [/move_base/TebLocalPlannerROS/publish_feedback] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,601: +PARAM [/move_base/TebLocalPlannerROS/visualize_with_time_as_z_axis_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,609: +PARAM [/move_base/TebLocalPlannerROS/global_plan_viapoint_sep] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,615: +PARAM [/move_base/TebLocalPlannerROS/via_points_ordered] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,620: +PARAM [/move_base/TebLocalPlannerROS/max_vel_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,623: +PARAM [/move_base/TebLocalPlannerROS/max_vel_x_backwards] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,627: +PARAM [/move_base/TebLocalPlannerROS/max_vel_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,630: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,634: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,637: +PARAM [/move_base/TebLocalPlannerROS/is_footprint_dynamic] by /move_base
