[rosmaster.main][INFO] 2019-09-27 21:04:54,541: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-09-27 21:04:54,541: Starting ROS Master Node
[rosmaster.master][INFO] 2019-09-27 21:13:17,410: publisherUpdate[/odom] -> http://juan:33523/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:17,493: +SUB [/cmd_vel] /stageros http://juan:41331/
[rosmaster.master][INFO] 2019-09-27 21:13:17,504: publisherUpdate[/odom] -> http://juan:33523/ ['http://juan:41331/']: sec=0.09, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:17,505: +PUB [/scan] /stageros http://juan:41331/
[rosmaster.master][INFO] 2019-09-27 21:13:17,509: +PUB [/clock] /stageros http://juan:41331/
[rosmaster.master][INFO] 2019-09-27 21:13:17,558: +SERVICE [/reset_positions] /stageros http://juan:41331/
[rosmaster.master][INFO] 2019-09-27 21:13:17,568: publisherUpdate[/scan] -> http://juan:41153/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:17,570: publisherUpdate[/clock] -> http://juan:45041/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:17,575: publisherUpdate[/clock] -> http://juan:45041/ ['http://juan:41331/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:17,576: publisherUpdate[/clock] -> http://juan:41331/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:17,605: publisherUpdate[/clock] -> http://juan:44719/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:17,800: publisherUpdate[/clock] -> http://juan:41331/ ['http://juan:41331/']: sec=0.22, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:17,801: publisherUpdate[/clock] -> http://juan:41631/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:17,862: publisherUpdate[/clock] -> http://juan:41631/ ['http://juan:41331/']: sec=0.06, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:17,862: publisherUpdate[/clock] -> http://juan:41215/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:17,968: publisherUpdate[/clock] -> http://juan:41215/ ['http://juan:41331/']: sec=0.11, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:17,969: publisherUpdate[/clock] -> http://juan:37181/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:18,094: publisherUpdate[/clock] -> http://juan:37181/ ['http://juan:41331/']: sec=0.12, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:18,094: publisherUpdate[/clock] -> http://juan:36597/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:18,150: publisherUpdate[/clock] -> http://juan:36597/ ['http://juan:41331/']: sec=0.06, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:18,150: publisherUpdate[/clock] -> http://juan:34427/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:18,199: publisherUpdate[/clock] -> http://juan:34427/ ['http://juan:41331/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:18,199: publisherUpdate[/clock] -> http://juan:33809/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:18,288: publisherUpdate[/scan] -> http://juan:41153/ ['http://juan:41331/']: sec=0.72, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:18,289: publisherUpdate[/clock] -> http://juan:41153/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:18,337: publisherUpdate[/clock] -> http://juan:41153/ ['http://juan:41331/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:18,338: publisherUpdate[/clock] -> http://juan:33523/ ['http://juan:41331/']
[rosmaster.master][INFO] 2019-09-27 21:13:18,343: publisherUpdate[/clock] -> http://juan:33523/ ['http://juan:41331/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:18,381: +SERVICE [/static_map] /map_server http://juan:41215/
[rosmaster.master][INFO] 2019-09-27 21:13:18,393: +PUB [/map_metadata] /map_server http://juan:41215/
[rosmaster.master][INFO] 2019-09-27 21:13:18,396: +PUB [/map] /map_server http://juan:41215/
[rosmaster.master][INFO] 2019-09-27 21:13:18,449: publisherUpdate[/map] -> http://juan:41153/ ['http://juan:41215/']
[rosmaster.master][INFO] 2019-09-27 21:13:18,457: publisherUpdate[/map] -> http://juan:41153/ ['http://juan:41215/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:18,669: +PUB [/fake_gps] /odom_to_lla http://juan:33523/
[rosmaster.master][INFO] 2019-09-27 21:13:18,745: +PUB [/fake_utm] /odom_to_lla http://juan:33523/
[rosmaster.master][INFO] 2019-09-27 21:13:18,764: publisherUpdate[/clock] -> http://juan:33809/ ['http://juan:41331/']: sec=0.56, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:19,489: publisherUpdate[/clock] -> http://juan:44719/ ['http://juan:41331/']: sec=1.88, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:24,072: +SUB [/map] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:24,381: +SERVICE [/move_base/global_costmap/static_layer/set_parameters] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:24,386: +PUB [/move_base/global_costmap/static_layer/parameter_descriptions] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:24,390: +PUB [/move_base/global_costmap/static_layer/parameter_updates] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:24,396: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:24,400: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:24,422: +SUB [/move_base/global_costmap/footprint] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:24,430: +PUB [/move_base/global_costmap/footprint] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:24,469: publisherUpdate[/move_base/global_costmap/footprint] -> http://juan:41631/ ['http://juan:41631/']
[rosmaster.master][INFO] 2019-09-27 21:13:24,477: publisherUpdate[/move_base/global_costmap/footprint] -> http://juan:41631/ ['http://juan:41631/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:24,963: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:24,966: +PUB [/move_base/global_costmap/costmap] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:24,969: +PUB [/move_base/global_costmap/costmap_updates] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:25,197: +SERVICE [/move_base/global_costmap/set_parameters] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:25,201: +PUB [/move_base/global_costmap/parameter_descriptions] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:25,205: +PUB [/move_base/global_costmap/parameter_updates] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:25,238: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,240: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,243: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,246: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,249: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,252: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,255: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,258: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,261: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,264: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,267: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,647: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,651: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,654: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,657: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,661: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,664: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,667: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,670: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,673: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,691: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:25,701: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:26,939: +PUB [/move_base/GlobalPlanner/plan] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:26,944: +PUB [/move_base/GlobalPlanner/potential] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:26,970: +SERVICE [/move_base/GlobalPlanner/make_plan] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:26,991: +SERVICE [/move_base/GlobalPlanner/set_parameters] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:26,997: +PUB [/move_base/GlobalPlanner/parameter_descriptions] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,001: +PUB [/move_base/GlobalPlanner/parameter_updates] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,027: +PARAM [/move_base/GlobalPlanner/lethal_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,030: +PARAM [/move_base/GlobalPlanner/neutral_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,034: +PARAM [/move_base/GlobalPlanner/cost_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,037: +PARAM [/move_base/GlobalPlanner/publish_potential] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,050: +PARAM [/move_base/GlobalPlanner/orientation_mode] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,054: +PARAM [/move_base/GlobalPlanner/lethal_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,060: +PARAM [/move_base/GlobalPlanner/neutral_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,063: +PARAM [/move_base/GlobalPlanner/cost_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,066: +PARAM [/move_base/GlobalPlanner/publish_potential] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,070: +PARAM [/move_base/GlobalPlanner/orientation_mode] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,534: +SUB [/scan] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,548: +SERVICE [/move_base/local_costmap/obstacle_layer/set_parameters] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,554: +PUB [/move_base/local_costmap/obstacle_layer/parameter_descriptions] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,560: +PUB [/move_base/local_costmap/obstacle_layer/parameter_updates] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,593: +PARAM [/move_base/local_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,599: +PARAM [/move_base/local_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,602: +PARAM [/move_base/local_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,605: +PARAM [/move_base/local_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,608: +PARAM [/move_base/local_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,612: +PARAM [/move_base/local_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,617: +PARAM [/move_base/local_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,620: +PARAM [/move_base/local_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,638: +SUB [/move_base/local_costmap/footprint] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,645: +PUB [/move_base/local_costmap/footprint] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,729: publisherUpdate[/move_base/local_costmap/footprint] -> http://juan:41631/ ['http://juan:41631/']
[rosmaster.master][INFO] 2019-09-27 21:13:27,730: +PARAM [/move_base/local_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,732: publisherUpdate[/move_base/local_costmap/footprint] -> http://juan:41631/ ['http://juan:41631/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:13:27,736: +PUB [/move_base/local_costmap/costmap] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,741: +PUB [/move_base/local_costmap/costmap_updates] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,745: +SERVICE [/move_base/local_costmap/set_parameters] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,748: +PUB [/move_base/local_costmap/parameter_descriptions] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,756: +PUB [/move_base/local_costmap/parameter_updates] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:27,798: +PARAM [/move_base/local_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,801: +PARAM [/move_base/local_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,804: +PARAM [/move_base/local_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,807: +PARAM [/move_base/local_costmap/width] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,811: +PARAM [/move_base/local_costmap/height] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,814: +PARAM [/move_base/local_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,817: +PARAM [/move_base/local_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,820: +PARAM [/move_base/local_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,823: +PARAM [/move_base/local_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,826: +PARAM [/move_base/local_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,829: +PARAM [/move_base/local_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,833: +PARAM [/move_base/local_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,837: +PARAM [/move_base/local_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,840: +PARAM [/move_base/local_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,843: +PARAM [/move_base/local_costmap/width] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,846: +PARAM [/move_base/local_costmap/height] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,853: +PARAM [/move_base/local_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,856: +PARAM [/move_base/local_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,859: +PARAM [/move_base/local_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,862: +PARAM [/move_base/local_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,865: +PARAM [/move_base/local_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:27,868: +PARAM [/move_base/local_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:31,413: +PARAM [/move_base/TebLocalPlannerROS/global_plan_viapoint_sep] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:31,758: +PUB [/move_base/TebLocalPlannerROS/global_plan] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:31,769: +PUB [/move_base/TebLocalPlannerROS/local_plan] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:31,779: +PUB [/move_base/TebLocalPlannerROS/teb_poses] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:31,787: +PUB [/move_base/TebLocalPlannerROS/teb_markers] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:31,793: +PUB [/move_base/TebLocalPlannerROS/teb_feedback] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:31,952: +SUB [/odom] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:32,041: +SERVICE [/move_base/TebLocalPlannerROS/set_parameters] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:32,046: +PUB [/move_base/TebLocalPlannerROS/parameter_descriptions] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:32,050: +PUB [/move_base/TebLocalPlannerROS/parameter_updates] /move_base http://juan:41631/
[rosmaster.master][INFO] 2019-09-27 21:13:32,626: +PARAM [/move_base/TebLocalPlannerROS/teb_autosize] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,629: +PARAM [/move_base/TebLocalPlannerROS/dt_ref] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,632: +PARAM [/move_base/TebLocalPlannerROS/dt_hysteresis] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,636: +PARAM [/move_base/TebLocalPlannerROS/global_plan_overwrite_orientation] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,640: +PARAM [/move_base/TebLocalPlannerROS/allow_init_with_backwards_motion] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,643: +PARAM [/move_base/TebLocalPlannerROS/max_global_plan_lookahead_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,646: +PARAM [/move_base/TebLocalPlannerROS/force_reinit_new_goal_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,650: +PARAM [/move_base/TebLocalPlannerROS/feasibility_check_no_poses] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,657: +PARAM [/move_base/TebLocalPlannerROS/exact_arc_length] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,660: +PARAM [/move_base/TebLocalPlannerROS/publish_feedback] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,663: +PARAM [/move_base/TebLocalPlannerROS/visualize_with_time_as_z_axis_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,666: +PARAM [/move_base/TebLocalPlannerROS/global_plan_viapoint_sep] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,669: +PARAM [/move_base/TebLocalPlannerROS/via_points_ordered] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,673: +PARAM [/move_base/TebLocalPlannerROS/max_vel_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,680: +PARAM [/move_base/TebLocalPlannerROS/max_vel_x_backwards] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,688: +PARAM [/move_base/TebLocalPlannerROS/max_vel_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,695: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,703: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,707: +PARAM [/move_base/TebLocalPlannerROS/is_footprint_dynamic] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,710: +PARAM [/move_base/TebLocalPlannerROS/min_turning_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,713: +PARAM [/move_base/TebLocalPlannerROS/wheelbase] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,716: +PARAM [/move_base/TebLocalPlannerROS/cmd_angle_instead_rotvel] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,722: +PARAM [/move_base/TebLocalPlannerROS/max_vel_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,726: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,729: +PARAM [/move_base/TebLocalPlannerROS/xy_goal_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,733: +PARAM [/move_base/TebLocalPlannerROS/yaw_goal_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,736: +PARAM [/move_base/TebLocalPlannerROS/free_goal_vel] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,739: +PARAM [/move_base/TebLocalPlannerROS/min_obstacle_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,742: +PARAM [/move_base/TebLocalPlannerROS/inflation_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,745: +PARAM [/move_base/TebLocalPlannerROS/dynamic_obstacle_inflation_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,748: +PARAM [/move_base/TebLocalPlannerROS/include_dynamic_obstacles] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,751: +PARAM [/move_base/TebLocalPlannerROS/include_costmap_obstacles] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,754: +PARAM [/move_base/TebLocalPlannerROS/legacy_obstacle_association] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,756: +PARAM [/move_base/TebLocalPlannerROS/obstacle_association_force_inclusion_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,759: +PARAM [/move_base/TebLocalPlannerROS/obstacle_association_cutoff_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,763: +PARAM [/move_base/TebLocalPlannerROS/costmap_obstacles_behind_robot_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,766: +PARAM [/move_base/TebLocalPlannerROS/obstacle_poses_affected] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,769: +PARAM [/move_base/TebLocalPlannerROS/no_inner_iterations] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,772: +PARAM [/move_base/TebLocalPlannerROS/no_outer_iterations] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,780: +PARAM [/move_base/TebLocalPlannerROS/optimization_activate] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,788: +PARAM [/move_base/TebLocalPlannerROS/optimization_verbose] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,793: +PARAM [/move_base/TebLocalPlannerROS/penalty_epsilon] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,797: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,800: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,806: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,810: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,813: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,816: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,819: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_nh] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,822: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_forward_drive] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,826: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_turning_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,828: +PARAM [/move_base/TebLocalPlannerROS/weight_optimaltime] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,831: +PARAM [/move_base/TebLocalPlannerROS/weight_shortest_path] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,835: +PARAM [/move_base/TebLocalPlannerROS/weight_obstacle] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,838: +PARAM [/move_base/TebLocalPlannerROS/weight_inflation] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,841: +PARAM [/move_base/TebLocalPlannerROS/weight_dynamic_obstacle] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,844: +PARAM [/move_base/TebLocalPlannerROS/weight_dynamic_obstacle_inflation] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,847: +PARAM [/move_base/TebLocalPlannerROS/weight_viapoint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,850: +PARAM [/move_base/TebLocalPlannerROS/weight_adapt_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,853: +PARAM [/move_base/TebLocalPlannerROS/obstacle_cost_exponent] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,856: +PARAM [/move_base/TebLocalPlannerROS/enable_multithreading] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,860: +PARAM [/move_base/TebLocalPlannerROS/max_number_classes] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,863: +PARAM [/move_base/TebLocalPlannerROS/selection_cost_hysteresis] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,866: +PARAM [/move_base/TebLocalPlannerROS/selection_prefer_initial_plan] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,869: +PARAM [/move_base/TebLocalPlannerROS/selection_obst_cost_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,872: +PARAM [/move_base/TebLocalPlannerROS/selection_viapoint_cost_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:13:32,880: +PARAM [/move_base/TebLocalPlannerROS/selection_alternative_time_cost] by /move_base
